file_name,language_code,language_name,script_code,script_name
ikw-x-bible.txt,ikw,Ikwere,Latn,Latin
ilb-x-bible.txt,ilb,Ila,Latn,Latin
ilo-x-bible-newworld.txt,ilo,Iloko,Latn,Latin
ilo-x-bible-popular.txt,ilo,Iloko,Latn,Latin
ilo-x-bible-revised.txt,ilo,Iloko,Latn,Latin
ilo-x-bible.txt,ilo,Iloko,Latn,Latin
imo-x-bible.txt,imo,Imbongu,Latn,Latin
inb-x-bible.txt,inb,Inga,Latn,Latin
ind-x-bible-bouma.txt,ind,Indonesian,Latn,Latin
ind-x-bible-easy2005.txt,ind,Indonesian,Latn,Latin
ind-x-bible-firman.txt,ind,Indonesian,Latn,Latin
ind-x-bible-kabarbaik.txt,ind,Indonesian,Latn,Latin
ind-x-bible-newworld.txt,ind,Indonesian,Latn,Latin
ind-x-bible-suciinjil.txt,ind,Indonesian,Latn,Latin
ind-x-bible-terjemahanbaru.txt,ind,Indonesian,Latn,Latin
ind-x-bible-terjemahanlama.txt,ind,Indonesian,Latn,Latin
ino-x-bible.txt,ino,Inoke-Yate,Latn,Latin
iou-x-bible.txt,iou,Tuma-Irumu,Latn,Latin
ipi-x-bible.txt,ipi,Ipili,Latn,Latin
iqw-x-bible.txt,iqw,Ikwo,Latn,Latin
iri-x-bible.txt,iri,Irigwe,Latn,Latin
irk-x-bible.txt,irk,Iraqw,Latn,Latin
iry-x-bible.txt,iry,Iraya,Latn,Latin
isd-x-bible.txt,isd,Isnag,Latn,Latin
isl-x-bible.txt,isl,Icelandic,Latn,Latin
ita-x-bible-2009.txt,ita,Italian,Latn,Latin
ita-x-bible-diodati.txt,ita,Italian,Latn,Latin
ita-x-bible-newworld.txt,ita,Italian,Latn,Latin
ita-x-bible-nuovadiodati1991.txt,ita,Italian,Latn,Latin
ita-x-bible-nuovariveduta.txt,ita,Italian,Latn,Latin
ita-x-bible-riveduta.txt,ita,Italian,Latn,Latin
ita-x-bible-vita1997.txt,ita,Italian,Latn,Latin
itv-x-bible.txt,itv,Itawit,Latn,Latin
ium-x-bible-lao.txt,ium,Iu Mien,Laoo,Lao
ium-x-bible-latin.txt,ium,Iu Mien,Latn,Latin
ium-x-bible-latinnew.txt,ium,Iu Mien,Latn,Latin
ium-x-bible-thai.txt,ium,Iu Mien,Thai,Thai
ivb-x-bible.txt,ivb,Ibatan,Latn,Latin
ivv-x-bible.txt,ivv,Ivatan,Latn,Latin
iws-x-bible.txt,iws,Sepik Iwam,Latn,Latin
ixl-x-bible-2001.txt,ixl,Ixil,Latn,Latin
ixl-x-bible-nebaj.txt,ixl,Ixil,Latn,Latin
izr-x-bible.txt,izr,Izere,Latn,Latin
izz-x-bible.txt,izz,Izii,Latn,Latin
jac-x-bible.txt,jac,Jakalteko,Latn,Latin
jae-x-bible.txt,jae,Yabem,Latn,Latin
jam-x-bible.txt,jam,Jamaican Creole English,Latn,Latin
jav-x-bible-1981.txt,jav,Javanese,Latn,Latin
jav-x-bible-1994.txt,jav,Javanese,Latn,Latin
jav-x-bible-2006.txt,jav,Javanese,Latn,Latin
jbu-x-bible.txt,jbu,Jukun Takum,Latn,Latin
jic-x-bible.txt,jic,Tol,Latn,Latin
jiv-x-bible.txt,jiv,Shuar,Latn,Latin
jmc-x-bible.txt,jmc,Machame,Latn,Latin
jpn-x-bible-newworld.txt,jpn,Japanese,Jpan,Japanese Characters
jra-x-bible.txt,jra,Jarai,Latn,Latin
jvn-x-bible.txt,jvn,Caribbean Javanese,Latn,Latin
kaa-x-bible-cyrillic.txt,kaa,Karakalpak,Cyrl,Cyrillic
kaa-x-bible-latin.txt,kaa,Karakalpak,Cyrl,Cyrillic
kaa-x-bible.txt,kaa,Karakalpak,Cyrl,Cyrillic
kab-x-bible.txt,kab,Kabyle,Latn,Latin
kac-x-bible-common.txt,kac,Jingpho,Latn,Latin
kac-x-bible-hanson.txt,kac,Jingpho,Latn,Latin
kal-x-bible.txt,kal,Greenlandic,Latn,Latin
kan-x-bible-latin.txt,kan,Kannada,Latn,Latin
kan-x-bible-newworld.txt,kan,Kannada,Knda,Kannada
kan-x-bible.txt,kan,Kannada,Knda,Kannada
kao-x-bible.txt,kao,Xaasongaxango,Latn,Latin
kap-x-bible.txt,kap,Bezhta,Cyrl,Cyrillic
kaq-x-bible.txt,kaq,Capanahua,Latn,Latin
kat-x-bible-revised.txt,kat,Georgian,Geor,Georgian (Mkhedruli and Mtavruli)
kat-x-bible.txt,kat,Georgian,Geor,Georgian (Mkhedruli and Mtavruli)
kaz-x-bible-newworld1984.txt,kaz,Kazakh,Cyrl,Cyrillic
kaz-x-bible.txt,kaz,Kazakh,Cyrl,Cyrillic
kbc-x-bible.txt,kbc,Kadiwéu,Latn,Latin
kbd-x-bible.txt,kbd,Kabardian,Cyrl,Cyrillic
kbh-x-bible.txt,kbh,Camsá,Latn,Latin
kbm-x-bible.txt,kbm,Iwal,Latn,Latin
kbp-x-bible.txt,kbp,Kabiyè,Latn,Latin
kbq-x-bible.txt,kbq,Kamano,Latn,Latin
kbr-x-bible.txt,kbr,Kafa,Latn,Latin
kck-x-bible.txt,kck,Kalanga,Latn,Latin
kdc-x-bible.txt,kdc,Kutu,Latn,Latin
kde-x-bible.txt,kde,Makonde,Latn,Latin
kdh-x-bible.txt,kdh,Tem,Latn,Latin
kdi-x-bible.txt,kdi,Kumam,Latn,Latin
kdj-x-bible.txt,kdj,Karamojong,Latn,Latin
kdl-x-bible.txt,kdl,Tsikimba,Latn,Latin
kek-x-bible-1988.txt,kek,Kekchí,Latn,Latin
kek-x-bible-2005.txt,kek,Kekchí,Latn,Latin
ken-x-bible.txt,ken,Kenyang,Latn,Latin
kew-x-bible.txt,kew,West Kewa,Latn,Latin
kez-x-bible.txt,kez,Kukele,Latn,Latin
kff-x-bible.txt,kff,Koya,Telu,Telugu
kgf-x-bible.txt,kgf,Kube,Latn,Latin
kgk-x-bible.txt,kgk,Kaiwá,Latn,Latin
kgp-x-bible.txt,kgp,Kaingang,Latn,Latin
khk-x-bible.txt,khk,Halh Mongolian,Latn,Latin
khm-x-bible-2011.txt,khm,Central Khmer,Khmr,Khmer
khm-x-bible-newworld.txt,khm,Central Khmer,Khmr,Khmer
khm-x-bible-standard2005.txt,khm,Central Khmer,Khmr,Khmer
khs-x-bible.txt,khs,Kasua,Latn,Latin
khy-x-bible.txt,khy,Kele (Democratic Republic of Congo),Latn,Latin
khz-x-bible.txt,khz,Keapara,Latn,Latin
kia-x-bible.txt,kia,Kim,Latn,Latin
kik-x-bible-2007.txt,kik,Gikuyu,Latn,Latin
kik-x-bible-newworld.txt,kik,Gikuyu,Latn,Latin
kin-x-bible-2001.txt,kin,Kinyarwanda,Latn,Latin
kin-x-bible-2004.txt,kin,Kinyarwanda,Latn,Latin
kin-x-bible-2012.txt,kin,Kinyarwanda,Latn,Latin
kin-x-bible-newworld.txt,kin,Kinyarwanda,Latn,Latin
kir-x-bible-2005.txt,kir,Kirghiz,Cyrl,Cyrillic
kir-x-bible-newworld.txt,kir,Kirghiz,Cyrl,Cyrillic
kir-x-bible-rayofhope.txt,kir,Kirghiz,Cyrl,Cyrillic
kix-x-bible.txt,kix,Khiamniungan Naga,Latn,Latin
kjb-x-bible.txt,kjb,Kanjobal,Latn,Latin
kje-x-bible.txt,kje,Kisar,Latn,Latin
kjh-x-bible.txt,kjh,Khakas,Cyrl,Cyrillic
kjs-x-bible.txt,kjs,East Kewa,Latn,Latin
kkc-x-bible.txt,kkc,Odoodee,Latn,Latin
kki-x-bible.txt,kki,Kagulu,Latn,Latin
kkj-x-bible.txt,kkj,Kako,Latn,Latin
kkl-x-bible.txt,kkl,Kosarek Yale,Latn,Latin
klt-x-bible.txt,klt,Nukna,Latn,Latin
klv-x-bible.txt,klv,Maskelynes,Latn,Latin
kma-x-bible.txt,kma,Konni,Latn,Latin
kmg-x-bible.txt,kmg,Kâte,Latn,Latin
kmh-x-bible-kalam.txt,kmh,Kalam,Latn,Latin
kmh-x-bible-minimib.txt,kmh,Kalam,Latn,Latin
kmk-x-bible.txt,kmk,Limos Kalinga,Latn,Latin
kmm-x-bible.txt,kmm,Kom (India),Latn,Latin
kmo-x-bible.txt,kmo,Kwoma,Latn,Latin
kmr-x-bible.txt,kmr,Northern Kurdish,Latn,Latin
kms-x-bible.txt,kms,Kamasau,Latn,Latin
kmu-x-bible.txt,kmu,Kanite,Latn,Latin
kne-x-bible.txt,kne,Kankanaey,Latn,Latin
knf-x-bible.txt,knf,Mankanya,Latn,Latin
kng-x-bible.txt,kng,Koongo,Latn,Latin
knj-x-bible.txt,knj,Western Kanjobal,Latn,Latin
knk-x-bible.txt,knk,Kuranko,Latn,Latin
kno-x-bible.txt,kno,Kono (Sierra Leone),Latn,Latin
knv-x-bible-aramia.txt,knv,Tabo,Latn,Latin
knv-x-bible-fly.txt,knv,Tabo,Latn,Latin
kog-x-bible.txt,kog,Cogui,Latn,Latin
kor-x-bible-1985.txt,kor,Korean,Kore,Korean Characters
kor-x-bible-latinscript.txt,kor,Korean,Latn,Latin
kor-x-bible-new.txt,kor,Korean,Kore,Korean Characters
kor-x-bible-newworld1999.txt,kor,Korean,Kore,Korean Characters
kor-x-bible-newworld2014.txt,kor,Korean,Kore,Korean Characters
kor-x-bible-revised.txt,kor,Korean,Kore,Korean Characters
kos-x-bible.txt,kos,Kosraean,Latn,Latin
kpf-x-bible.txt,kpf,Komba,Latn,Latin
kpg-x-bible.txt,kpg,Kapingamarangi,Latn,Latin
kpj-x-bible.txt,kpj,Karajá,Latn,Latin
kpr-x-bible.txt,kpr,Korafe-Yegha,Latn,Latin
kpv-x-bible.txt,kpv,Komi-Zyrian,Cyrl,Cyrillic
kpw-x-bible.txt,kpw,Kobon,Latn,Latin
kpx-x-bible.txt,kpx,Mountain Koiali,Latn,Latin
kpz-x-bible.txt,kpz,Kupsabiny,Latn,Latin
kqc-x-bible.txt,kqc,Doromu-Koki,Latn,Latin
kqe-x-bible.txt,kqe,Kalagan,Latn,Latin
kqf-x-bible.txt,kqf,Kakabai,Latn,Latin
kqo-x-bible.txt,kqo,Eastern Krahn,Latn,Latin
kqp-x-bible.txt,kqp,Kimré,Latn,Latin
kqs-x-bible.txt,kqs,Northern Kissi,Latn,Latin
kqw-x-bible.txt,kqw,Kandas,Latn,Latin
kqy-x-bible.txt,kqy,Koorete,Ethi,Ethiopic (GeÊ»ez)
krc-x-bible.txt,krc,Karachay-Balkar,Cyrl,Cyrillic
kri-x-bible.txt,kri,Krio,Latn,Latin
krj-x-bible.txt,krj,Kinaray-A,Latn,Latin
ksc-x-bible.txt,ksc,Southern Kalinga,Latn,Latin
ksd-x-bible.txt,ksd,Kuanua,Latn,Latin
ksf-x-bible.txt,ksf,Bafia,Latn,Latin
ksp-x-bible.txt,ksp,Kaba,Latn,Latin
ksr-x-bible.txt,ksr,Borong,Latn,Latin
kss-x-bible.txt,kss,Southern Kisi,Latn,Latin
ksw-x-bible.txt,ksw,S'gaw Karen,Mymr,Myanmar (Burmese)
ktb-x-bible.txt,ktb,Kambaata,Ethi,Ethiopic (GeÊ»ez)
ktj-x-bible.txt,ktj,Plapo Krumen,Latn,Latin
ktm-x-bible.txt,ktm,Kurti,Latn,Latin
kto-x-bible.txt,kto,Kuot,Latn,Latin
ktu-x-bible.txt,ktu,Kituba (Democratic Republic of Congo),Latn,Latin
kua-x-bible.txt,kua,Kuanyama,Latn,Latin
kub-x-bible.txt,kub,Kutep,Latn,Latin
kud-x-bible.txt,kud,'Auhelawa,Latn,Latin
kue-x-bible.txt,kue,Kuman (Papua New Guinea),Latn,Latin
kum-x-bible.txt,kum,Kumyk,Cyrl,Cyrillic
kup-x-bible.txt,kup,Kunimaipa,Latn,Latin
kus-x-bible.txt,kus,Kusaal,Latn,Latin
kvj-x-bible.txt,kvj,Psikye,Latn,Latin
kvn-x-bible.txt,kvn,Border Kuna,Latn,Latin
kwd-x-bible.txt,kwd,Kwaio,Latn,Latin
kwf-x-bible.txt,kwf,Kwara'ae,Latn,Latin
kwi-x-bible.txt,kwi,Awa-Cuaiquer,Latn,Latin
kwj-x-bible.txt,kwj,Kwanga,Latn,Latin
kxc-x-bible.txt,kxc,Khonso,Ethi,Ethiopic (GeÊ»ez)
kxm-x-bible.txt,kxm,Northern Khmer,Thai,Thai
kxw-x-bible.txt,kxw,Konai,Latn,Latin
kyc-x-bible.txt,kyc,Kyaka,Latn,Latin
kyf-x-bible.txt,kyf,Kouya,Latn,Latin
kyg-x-bible.txt,kyg,Keyagana,Latn,Latin
kyq-x-bible.txt,kyq,Kenga,Latn,Latin
kyu-x-bible.txt,kyu,Western Kayah,Kali,Kayah Li
kyz-x-bible.txt,kyz,Kayabí,Latn,Latin
kze-x-bible.txt,kze,Kosena,Latn,Latin
kzf-x-bible.txt,kzf,Da'a Kaili,Latn,Latin
lac-x-bible.txt,lac,Lacandon,Latn,Latin
lai-x-bible.txt,lai,Lambya,Latn,Latin
laj-x-bible.txt,laj,Lango (Uganda),Latn,Latin
lam-x-bible.txt,lam,Lamba,Latn,Latin
lao-x-bible.txt,lao,Lao,Laoo,Lao
las-x-bible.txt,las,Lama (Togo),Latn,Latin
lat-x-bible-novavulgata.txt,lat,Latin,Latn,Latin
lat-x-bible-vulgataclementina.txt,lat,Latin,Latn,Latin
lav-x-bible-1997.txt,lav,Latvian,Latn,Latin
lav-x-bible-jaunaderiba.txt,lav,Latvian,Latn,Latin
lav-x-bible.txt,lav,Latvian,Latn,Latin
lbb-x-bible.txt,lbb,Label,Latn,Latin
lbj-x-bible.txt,lbj,Ladakhi,Tibt,Tibetan
lbk-x-bible.txt,lbk,Central Bontok,Latn,Latin
lcm-x-bible.txt,lcm,Tungag,Latn,Latin
ldi-x-bible.txt,ldi,Laari,Latn,Latin
lee-x-bible.txt,lee,Lyélé,Latn,Latin
lef-x-bible.txt,lef,Lelemi,Latn,Latin
leh-x-bible.txt,leh,Lenje,Latn,Latin
lem-x-bible.txt,lem,Nomaande,Latn,Latin
leu-x-bible.txt,leu,Kara (Papua New Guinea),Latn,Latin
lew-x-bible.txt,lew,Ledo Kaili,Latn,Latin
lex-x-bible.txt,lex,Luang,Latn,Latin
lgm-x-bible.txt,lgm,Lega-Mwenga,Latn,Latin
lhi-x-bible.txt,lhi,Lahu Shi,Latn,Latin
lhm-x-bible.txt,lhm,Lhomi,Latn,Latin
lhu-x-bible.txt,lhu,Lahu,Latn,Latin
lia-x-bible.txt,lia,West-Central Limba,Latn,Latin
lid-x-bible.txt,lid,Nyindrou,Latn,Latin
lif-x-bible-2009.txt,lif,Limbu,Limb,Limbu
lif-x-bible-devanagari.txt,lif,Limbu,Deva,Devanagari (Nagari)
lin-x-bible-newworld.txt,lin,Lingala,Latn,Latin
lip-x-bible.txt,lip,Sekpele,Latn,Latin
lit-x-bible-ecumenical.txt,lit,Lithuanian,Latn,Latin
lit-x-bible-tikejimozodis.txt,lit,Lithuanian,Latn,Latin
ljp-x-bible.txt,ljp,Lampung Api,Latn,Latin
lmk-x-bible.txt,lmk,Lamkang,Latn,Latin
lmp-x-bible.txt,lmp,Limbum,Latn,Latin
lob-x-bible.txt,lob,Lobi,Latn,Latin
lol-x-bible.txt,lol,Mongo,Latn,Latin
lom-x-bible.txt,lom,Loma (Liberia),Latn,Latin
loq-x-bible.txt,loq,Lobala,Latn,Latin
loz-x-bible.txt,loz,Lozi,Latn,Latin
lsi-x-bible.txt,lsi,Lashi,Latn,Latin
lsm-x-bible.txt,lsm,Olusamia,Latn,Latin
lug-x-bible-contemporary.txt,lug,Ganda,Latn,Latin
lug-x-bible-revised.txt,lug,Ganda,Latn,Latin
luo-x-bible.txt,luo,Dholuo,Latn,Latin
lus-x-bible.txt,lus,Lushai,Latn,Latin
lwo-x-bible.txt,lwo,Luwo,Latn,Latin
lww-x-bible.txt,lww,Lewo,Latn,Latin
lzh-x-bible-wenli-easy.txt,lzh,Literary Chinese,Hani,"Han (Hanzi, Kanji, Hanja)"
lzh-x-bible-wenli-high.txt,lzh,Literary Chinese,Hani,"Han (Hanzi, Kanji, Hanja)"
maa-x-bible-sanantonio.txt,maa,San Jerónimo Tecóatl Mazatec,Latn,Latin
maa-x-bible-sanjeronimo.txt,maa,San Jerónimo Tecóatl Mazatec,Latn,Latin
maa-x-bible-tecoatl.txt,maa,San Jerónimo Tecóatl Mazatec,Latn,Latin
mad-x-bible.txt,mad,Madurese,Latn,Latin
maf-x-bible.txt,maf,Mafa,Latn,Latin
mah-x-bible.txt,mah,Marshallese,Latn,Latin
mai-x-bible.txt,mai,Maithili,Deva,Devanagari (Nagari)
maj-x-bible.txt,maj,Jalapa De Díaz Mazatec,Latn,Latin
mak-x-bible.txt,mak,Makasar,Latn,Latin
mal-x-bible.txt,mal,Malayalam,Latn,Latin
mam-x-bible-central.txt,mam,Mam,Latn,Latin
mam-x-bible-northern.txt,mam,Mam,Latn,Latin
mam-x-bible-southern.txt,mam,Mam,Latn,Latin
mam-x-bible-todossantos.txt,mam,Mam,Latn,Latin
maq-x-bible.txt,maq,Chiquihuitlán Mazatec,Latn,Latin
mar-x-bible.txt,mar,Marathi,Deva,Devanagari (Nagari)
mau-x-bible.txt,mau,Huautla Mazatec,Latn,Latin
mav-x-bible.txt,mav,Sateré-Mawé,Latn,Latin
maw-x-bible.txt,maw,Mampruli,Latn,Latin
maz-x-bible.txt,maz,Central Mazahua,Latn,Latin
mbb-x-bible.txt,mbb,Western Bukidnon Manobo,Latn,Latin
mbc-x-bible.txt,mbc,Macushi,Latn,Latin
mbd-x-bible.txt,mbd,Dibabawon Manobo,Latn,Latin
mbf-x-bible.txt,mbf,Baba Malay,Latn,Latin
mbh-x-bible.txt,mbh,Mangseng,Latn,Latin
mbi-x-bible.txt,mbi,Ilianen Manobo,Latn,Latin
mbj-x-bible.txt,mbj,Nadëb,Latn,Latin
mbl-x-bible.txt,mbl,Maxakalí,Latn,Latin
mbs-x-bible.txt,mbs,Sarangani Manobo,Latn,Latin
mbt-x-bible.txt,mbt,Matigsalug Manobo,Latn,Latin
mca-x-bible.txt,mca,Maca,Latn,Latin
mcb-x-bible.txt,mcb,Machiguenga,Latn,Latin
mcd-x-bible.txt,mcd,Sharanahua,Latn,Latin
mcf-x-bible.txt,mcf,Matsés,Latn,Latin
mck-x-bible.txt,mck,Mbunda,Latn,Latin
mcn-x-bible.txt,mcn,Masana,Latn,Latin
mco-x-bible.txt,mco,Coatlán Mixe,Latn,Latin
mcp-x-bible.txt,mcp,Makaa,Latn,Latin
mcq-x-bible.txt,mcq,Ese,Latn,Latin
mcu-x-bible.txt,mcu,Cameroon Mambila,Latn,Latin
mda-x-bible.txt,mda,Mada (Nigeria),Latn,Latin
mdy-x-bible.txt,mdy,Male (Ethiopia),Ethi,Ethiopic (GeÊ»ez)
med-x-bible.txt,med,Melpa,Latn,Latin
mee-x-bible.txt,mee,Mengen,Latn,Latin
mej-x-bible.txt,mej,Meyah,Latn,Latin
mek-x-bible.txt,mek,Mekeo,Latn,Latin
men-x-bible.txt,men,Mende (Sierra Leone),Latn,Latin
meq-x-bible.txt,meq,Merey,Latn,Latin
meu-x-bible.txt,meu,Motu,Latn,Latin
mfe-x-bible.txt,mfe,Morisyen,Latn,Latin
mfh-x-bible.txt,mfh,Matal,Latn,Latin
mfi-x-bible.txt,mfi,Wandala,Latn,Latin
mfk-x-bible.txt,mfk,North Mofu,Latn,Latin
mfq-x-bible.txt,mfq,Moba,Latn,Latin
mfy-x-bible.txt,mfy,Mayo,Latn,Latin
mfz-x-bible.txt,mfz,Mabaan,Latn,Latin
mgc-x-bible.txt,mgc,Morokodo,Latn,Latin
mgh-x-bible.txt,mgh,Makhuwa-Meetto,Latn,Latin
mhi-x-bible.txt,mhi,Ma'di,Latn,Latin
mhl-x-bible.txt,mhl,Mauwake,Latn,Latin
mhr-x-bible.txt,mhr,Eastern Mari,Cyrl,Cyrillic
mhx-x-bible.txt,mhx,Lhaovo,Latn,Latin
mhy-x-bible.txt,mhy,Ma'anyan,Latn,Latin
mib-x-bible.txt,mib,Atatláhuca Mixtec,Latn,Latin
mic-x-bible.txt,mic,Micmac,Latn,Latin
mie-x-bible.txt,mie,Ocotepec Mixtec,Latn,Latin
mif-x-bible.txt,mif,Mofu-Gudur,Latn,Latin
mig-x-bible.txt,mig,San Miguel El Grande Mixtec,Latn,Latin
mih-x-bible.txt,mih,Chayuco Mixtec,Latn,Latin
mil-x-bible.txt,mil,Peñoles Mixtec,Latn,Latin
min-x-bible.txt,min,Minangkabau,Latn,Latin
mio-x-bible.txt,mio,Pinotepa Nacional Mixtec,Latn,Latin
miq-x-bible.txt,miq,Mískito,Latn,Latin
mir-x-bible.txt,mir,Isthmus Mixe,Latn,Latin
mit-x-bible.txt,mit,Southern Puebla Mixtec,Latn,Latin
miy-x-bible.txt,miy,Ayutla Mixtec,Latn,Latin
miz-x-bible.txt,miz,Coatzospan Mixtec,Latn,Latin
mjc-x-bible.txt,mjc,San Juan Colorado Mixtec,Latn,Latin
mjw-x-bible.txt,mjw,Karbi,Latn,Latin
mkd-x-bible-2004.txt,mkd,Macedonian,Cyrl,Cyrillic
mkd-x-bible-dynamic.txt,mkd,Macedonian,Cyrl,Cyrillic
mkl-x-bible.txt,mkl,Mokole,Latn,Latin
mkn-x-bible.txt,mkn,Kupang Malay,Latn,Latin
mks-x-bible.txt,mks,Silacayoapan Mixtec,Latn,Latin
mlh-x-bible.txt,mlh,Mape,Latn,Latin
mlp-x-bible.txt,mlp,Bargam,Latn,Latin
mlt-x-bible-newworld.txt,mlt,Maltese,Latn,Latin
mlt-x-bible.txt,mlt,Maltese,Latn,Latin
mmn-x-bible.txt,mmn,Mamanwa,Latn,Latin
mmo-x-bible.txt,mmo,Mangga Buang,Latn,Latin
mmx-x-bible.txt,mmx,Madak,Latn,Latin
mna-x-bible.txt,mna,Mbula,Latn,Latin
mnb-x-bible.txt,mnb,Muna,Latn,Latin
mnf-x-bible.txt,mnf,Mundani,Latn,Latin
mnh-x-bible.txt,mnh,Mono (Democratic Republic of Congo),Latn,Latin
mnk-x-bible.txt,mnk,Mandinka,Latn,Latin
mnx-x-bible.txt,mnx,Manikion,Latn,Latin
moc-x-bible.txt,moc,Mocoví,Latn,Latin
mog-x-bible.txt,mog,Mongondow,Latn,Latin
moh-x-bible.txt,moh,Mohawk,Latn,Latin
mop-x-bible.txt,mop,Mopán Maya,Latn,Latin
mor-x-bible.txt,mor,Moro,Latn,Latin
mos-x-bible-catholic.txt,mos,Mossi,Latn,Latin
mos-x-bible-protestant.txt,mos,Mossi,Latn,Latin
mox-x-bible.txt,mox,Molima,Latn,Latin
mpg-x-bible.txt,mpg,Marba,Latn,Latin
mph-x-bible.txt,mph,Maung,Latn,Latin
mpm-x-bible.txt,mpm,Yosondúa Mixtec,Latn,Latin
mpp-x-bible.txt,mpp,Migabac,Latn,Latin
